,BS 1,BS 2,BS 3,BS 4,BS 5,BS 6,BS 7,BS 8,BS 9,BS 10,BS 11,BS 12,BS 13,BS 14,BS 15,BS 16,BS 17,BS 18,BS 19,BS 20,BS 21,BS 22,BS 23,BS 24,BS 25,BS 26,BS 27,BS 28,BS 29,BS 30,BS 31,BS 32,BS 33,BS 34,BS 35,BS 36,BS 37,BS 38,BS 39,BS 40,BS 41,BS 42,BS 43,BS 44,BS 45,BS 46,BS 47,BS 48,BS 49,BS 50,BS 51,BS 52,BS 53,BS 54,BS 55,BS 56,BS 57,BS 58,BS 59,BS 60,BS 61,BS 62,BS 63,BS 64,BS 65,BS 66,BS 67,BS 68,RX Time,SF,HDOP,Latitude,Longitude,Weather param sense time,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,global_tilted_irradiance_instant,terrestrial_radiation_instant
29,-114,-105,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-119,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-18 12:00:26.303000+00:00,12,0.8400000334,51.205619812,4.4179501534,2018-01-18T12:00,2018-01-18 12:00:00+00:00,6.1454997,67.84212,0.6455,-1.0902662,0.0,0.0,0.0,0.0,3.0,1000.4,999.7884,100.0,96.0,34.0,0.0,0.10280596,0.30447388,35.747112,54.513554,279.27252,280.27094,79.56,222.0,145.0,77.0,468.30502,222.00002,437.54092,225.09494,147.02147,78.07347,468.305,225.09496,443.64075
30,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-112,-112,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-107,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-02-01 11:07:55.673000+00:00,12,0.6500000358,51.2098808289,4.3908567429,2018-02-01T11:07,2018-02-01 11:07:00+00:00,5.0955,75.36373,1.0955,-0.27651906,0.0,0.0,0.0,0.0,3.0,999.7,999.0867,89.7,75.0,37.0,0.0,0.08604152,0.21689415,23.469128,33.161064,249.341,249.00706,49.32,234.0,134.0,100.0,401.69232,234.00002,470.0176,250.28026,143.32289,106.957375,401.69232,250.28027,502.7185
31,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-99,-106,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-110,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-26 11:12:05.831000+00:00,11,0.6200000048,51.2338447571,4.4283452034,2018-01-26T11:12,2018-01-26 11:12:00+00:00,6.8954997,87.39186,4.9455,4.4023304,0.0,0.0,0.0,0.0,1.0,1017.6,1016.9795,36.600002,3.0,7.0,99.0,0.076277785,0.12569422,8.669949,12.313894,228.36655,232.12495,20.16,215.0,102.0,113.0,326.42484,215.0,440.92496,229.48462,108.87177,120.61285,326.42484,229.48462,470.6302
32,-103,-106,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-11-29 12:32:05.640000+00:00,10,0.5899999738,51.2033843994,4.4255285263,2017-11-29T12:32,2017-11-29 12:32:00+00:00,5.4954996,86.95148,3.4955,2.892324,0.1,0.1,0.0,0.0,51.0,1004.4,1003.78436,51.9,45.0,19.0,0.0,0.05131321,0.11811525,7.42159,9.726664,309.09384,308.991,20.16,128.0,52.0,76.0,179.61227,128.0,407.04337,121.994514,49.560272,72.43424,179.61227,121.994514,387.94577
33,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-113,-111,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-114,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-14 09:23:50.957000+00:00,12,0.8199999928,51.2157936096,4.4026498795,2017-12-14T09:23,2017-12-14 09:23:00+00:00,4.0455,79.654655,0.8455,-2.085968,0.0,0.0,0.0,0.01,2.0,993.2,992.58813,56.4,32.0,21.0,50.0,0.041729346,0.16644639,28.394392,44.930824,230.6595,232.48732,54.0,35.0,6.0,29.0,47.836956,35.0,177.05392,48.080902,8.24244,39.838463,47.836952,48.080902,243.22609
34,-200,-96,-111,-200,-200,-200,-200,-200,-200,-101,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-12 10:01:58.799000+00:00,10,0.719999969,51.1941604614,4.418381691,2018-01-12T10:01,2018-01-12 10:01:00+00:00,5.5455,98.28023,5.2955,4.3166895,0.0,0.0,0.0,0.0,3.0,1026.6,1025.9711,100.0,100.0,46.0,0.0,0.020123916,0.0156213045,0.5091169,0.8049845,224.9999,243.43501,5.7599998,24.0,0.0,24.0,0.0,24.0,267.3569,29.179493,0.0,29.179493,0.0,29.179493,325.05576
35,-200,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-109,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-117,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-12 09:00:34.955000+00:00,12,0.7899999619,51.2169952393,4.4135417938,2018-01-12T09:00,2018-01-12 09:00:00+00:00,5.4455,98.278854,5.1955,4.0017834,0.0,0.0,0.0,0.0,3.0,1026.4,1025.7709,100.0,100.0,48.0,0.0,0.013300063,0.015525758,1.835647,2.5455842,348.6901,351.87,6.4799995,11.0,0.0,11.0,0.0,11.0,119.86554,18.300024,0.0,18.300024,0.0,14.405458,199.41293
36,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-95,-102,-200,-200,-200,-200,-200,-101,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-04 16:20:25.595000+00:00,10,0.6500000358,51.2257423401,4.4097747803,2018-01-04T16:20,2018-01-04 16:20:00+00:00,11.2955,82.34483,8.3955,5.730564,0.0,0.0,0.0,0.0,2.0,991.6,991.0047,64.2,49.0,0.0,67.0,0.043822207,0.23671222,35.27632,55.63718,245.26572,246.7527,65.520004,7.0,0.0,7.0,0.0,7.0,23.139553,0.0,0.0,0.0,0.0,0.0,0.0
37,-114,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-117,-113,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-04 07:16:14.211000+00:00,9,0.6100000143,51.2099914551,4.4127964973,2018-01-04T07:16,2018-01-04 07:16:00+00:00,6.7955,89.53757,5.1955,3.4550714,0.1,0.1,0.0,0.0,51.0,998.1,997.491,100.0,40.0,100.0,100.0,0.0019464643,0.10358971,14.84318,26.729847,219.09384,224.4544,28.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-200,-92,-200,-200,-200,-200,-200,-200,-200,-100,-200,-200,-200,-200,-200,-200,-112,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-03 16:45:55.675000+00:00,12,0.7299999595,51.1940040588,4.418419838,2018-01-03T16:45,2018-01-03 16:45:00+00:00,8.4955,67.61691,2.8455,1.9815373,0.1,0.1,0.0,0.0,51.0,998.7,998.0945,54.0,38.0,33.0,0.0,0.061538,0.3600167,33.40055,52.836666,262.5687,264.13412,65.520004,10.0,4.0,6.0,121.27602,10.000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,-108,-101,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-116,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-11-27 13:27:15.582000+00:00,10,0.6600000262,51.2035751343,4.4255681038,2017-11-27T13:27,2017-11-27 13:27:00+00:00,8.5455,93.11288,7.4954996,4.2770176,3.1,3.1,0.0,0.0,63.0,1011.2,1010.58716,100.0,100.0,100.0,99.0,0.028208736,0.07682192,24.826954,40.321606,240.4613,240.0014,61.199997,33.0,0.0,33.0,0.0,33.0,364.1304,29.017525,0.0,29.017525,0.0,29.017525,320.18674
40,-114,-101,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-10 04:00:29.544000+00:00,10,0.6200000048,51.194190979,4.4187016487,2018-01-10T04:00,2018-01-10 04:00:00+00:00,7.4954996,92.737236,6.3954997,4.637024,0.0,0.0,0.0,0.0,3.0,1007.0,1006.3872,100.0,100.0,63.0,0.0,0.0,0.075436056,13.363711,24.130743,175.36462,181.70978,25.199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200,-200,-200,-110,-105,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-12 16:14:20.723000+00:00,9,0.9799999595,51.2300834656,4.4027748108,2017-12-12T16:14,2017-12-12 16:14:00+00:00,1.3455,94.74724,0.5955,-2.6398783,0.0,0.0,0.0,0.07,1.0,1011.7,1011.07074,45.0,32.0,27.0,0.0,0.0,0.035480917,13.397612,25.294964,239.30035,245.62354,28.08,5.0,1.0,4.0,19.486464,4.999999,10.811409,0.0,0.0,0.0,0.0,0.0,0.0
42,-115,-114,-200,-200,-200,-200,-200,-200,-200,-200,-116,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-05 09:25:11.421000+00:00,11,0.6400000453,51.2001609802,4.4210367203,2017-12-05T09:25,2017-12-05 09:25:00+00:00,5.9455,93.29763,4.9455,2.5462036,0.0,0.0,0.0,0.0,3.0,1035.2,1034.5668,84.6,94.0,0.0,0.0,0.021349104,0.06258905,14.88242,25.772078,237.84773,245.22488,26.64,35.0,6.0,29.0,40.465805,35.000004,208.84598,45.763386,7.845152,37.918232,40.465805,45.76339,273.0714
43,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-101,-100,-200,-200,-200,-200,-200,-109,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-02-03 08:19:46.599000+00:00,9,0.8500000238,51.2268600464,4.4063000679,2018-02-03T08:19,2018-02-03 08:19:00+00:00,1.1455001,94.73884,0.3955,-2.1822934,0.0,0.0,0.0,0.0,3.0,1007.1,1006.47296,100.0,33.0,85.0,93.0,0.011030152,0.035030723,8.669949,17.068707,221.63345,242.35411,15.4800005,10.0,1.0,9.0,9.877556,10.0,86.84079,20.94347,2.094347,18.849123,16.21615,12.757053,181.87474
44,-200,-200,-200,-200,-200,-200,-200,-200,-108,-200,-200,-200,-87,-97,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-05 08:07:30.378000+00:00,11,0.7599999905,51.2273254395,4.4107398987,2018-01-05T08:07,2018-01-05 08:07:00+00:00,7.3954997,82.12784,4.5455,3.1846762,0.0,0.0,0.0,0.0,3.0,996.0,995.39386,89.4,16.0,75.0,100.0,0.03490297,0.18437415,19.878391,33.657593,234.58286,237.66985,39.239998,0.0,0.0,0.0,0.0,0.0,11.573751,0.0,0.0,0.0,0.0,0.0,43.106857
45,-200,-200,-200,-200,-200,-200,-200,-200,-101,-200,-200,-200,-99,-103,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-16 08:30:19.605000+00:00,12,0.7699999809,51.2254219055,4.401298523,2018-01-16T08:30,2018-01-16 08:30:00+00:00,5.2454996,86.62043,3.1955001,-0.9766674,0.4,0.4,0.0,0.0,51.0,992.8,992.1912,66.3,41.0,49.0,0.0,0.032229304,0.11902833,31.845251,49.183167,264.1606,264.5399,60.839996,1.0,0.0,1.0,0.0,1.0,57.861774,2.291526,0.0,2.291526,0.0,1.1261625,132.59178
46,-200,-200,-200,-200,-104,-200,-200,-200,-98,-200,-103,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-25 10:43:35.898000+00:00,9,0.6899999976,51.2327156067,4.4217400551,2018-01-25T10:43,2018-01-25 10:43:00+00:00,8.195499,85.1302,5.8455,4.8172293,0.0,0.0,0.0,0.0,3.0,1011.6,1010.98596,84.00001,8.0,78.0,100.0,0.05002568,0.16198254,16.075521,27.381308,214.04597,219.1304,32.399998,84.0,3.0,81.0,10.6847,84.0,396.28,93.03149,3.3225532,89.70894,10.6847,93.03149,438.88712
47,-200,-200,-200,-200,-200,-200,-117,-113,-115,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-28 07:05:10.536000+00:00,12,0.6600000262,51.2185516357,4.4449968338,2017-12-28T07:05,2017-12-28 07:05:00+00:00,2.4955,86.65186,0.4955,-2.229758,0.0,0.0,0.0,0.0,2.0,997.8,997.1818,65.4,5.0,97.0,9.0,0.007199704,0.09787893,18.36353,31.093666,271.1233,275.31445,33.839996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-113,-95,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-10 02:56:23.278000+00:00,11,0.6100000143,51.1943893433,4.4185152054,2018-01-10T02:56,2018-01-10 02:56:00+00:00,7.6454997,91.16325,6.2955,4.7172966,0.0,0.0,0.0,0.0,3.0,1007.6,1006.9872,100.0,100.0,24.0,0.0,0.0,0.09272814,13.684735,24.57511,178.4926,185.04236,25.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-200,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-111,-200,-88,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-06 11:16:11.563000+00:00,10,0.6600000262,51.2196235657,4.4185066223,2018-01-06T11:16,2018-01-06 11:16:00+00:00,5.7955,86.9809,3.7955,4.050212,0.0,0.0,0.0,0.0,3.0,1007.0,1006.3837,100.0,44.0,100.0,100.0,0.04333009,0.12032306,1.9386592,2.1897945,291.80148,279.46225,7.2,101.0,3.0,98.0,11.622844,101.0,365.11694,107.69169,3.1987631,104.49293,11.622843,107.69169,389.30753
50,-200,-108,-200,-200,-200,-200,-200,-200,-107,-200,-200,-200,-200,-200,-200,-200,-106,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-28 13:31:57.158000+00:00,11,1.2700001001,51.2121658325,4.4270415306,2017-12-28T13:31,2017-12-28 13:31:00+00:00,4.6454997,74.20639,0.44550002,-0.4705298,0.1,0.1,0.0,0.0,51.0,1001.0,1000.38464,34.8,22.0,25.0,0.0,0.06796442,0.22006941,20.991426,31.526215,275.90604,276.55685,39.6,169.0,104.0,65.0,443.38837,169.0,331.7377,148.96988,91.673775,57.29611,443.3884,148.96988,292.41968
51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-109,-106,-200,-200,-200,-200,-200,-112,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-03 17:45:51.770000+00:00,9,0.6200000048,51.2196998596,4.4052615166,2018-01-03T17:45,2018-01-03 17:45:00+00:00,7.9455,71.188774,3.0455,1.7471104,0.1,0.1,0.0,0.0,51.0,999.1,998.4929,47.1,29.0,35.0,0.0,0.05353816,0.30857658,31.491255,50.071064,259.46088,260.06366,62.279995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-111,-200,-200,-200,-99,-200,-200,-200,-200,-200,-200,-106,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-22 12:50:04.759000+00:00,12,0.719999969,51.2040596008,4.387925148,2018-01-22T12:50,2018-01-22 12:50:00+00:00,8.945499,85.7996,6.6955,5.862859,0.0,0.0,0.0,0.0,2.0,1009.0,1008.3891,55.2,26.0,6.0,94.0,0.06210989,0.16273779,15.379206,22.565422,302.57404,303.94363,26.28,128.0,38.0,90.0,117.58009,128.0,456.39633,123.236694,36.58589,86.6508,117.58009,123.236694,439.4123
53,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-114,-200,-118,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-02 12:19:20.444000+00:00,12,0.6899999976,51.2010574341,4.3968281746,2018-01-02T12:19,2018-01-02 12:19:00+00:00,6.1454997,82.254166,3.3455,2.4111133,0.0,0.0,0.0,0.0,2.0,1011.8,1011.18134,79.8,0.0,83.0,100.0,0.06052785,0.16802132,14.982228,22.771244,215.21768,219.22566,31.68,149.0,31.0,118.0,113.832275,149.0,385.23688,146.76534,30.535069,116.23026,113.832275,146.76534,379.45917
54,-104,-103,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-108,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2017-12-28 08:21:24.622000+00:00,12,0.7899999619,51.2024078369,4.4185667038,2017-12-28T08:21,2017-12-28 08:21:00+00:00,1.9455,88.17919,0.19550002,-2.734997,0.0,0.0,0.0,0.0,2.0,998.6,997.98016,61.200005,3.0,95.0,5.0,0.018556183,0.08334869,17.731598,30.96837,264.17374,268.66782,32.760002,0.0,0.0,0.0,0.0,0.0,30.387913,0.0,0.0,0.0,0.0,0.0,79.593994
55,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-109,-106,-200,-200,-200,-200,-200,-109,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-30 13:44:30.233000+00:00,7,0.8100000024,51.2215232849,4.410946846,2018-01-30T13:44,2018-01-30 13:44:00+00:00,7.1454997,77.88279,3.5455,4.1011763,0.0,0.0,0.0,0.0,1.0,1028.6,1027.9734,49.800003,25.0,0.0,91.0,0.102697484,0.22430271,10.514218,13.684735,231.95291,234.63745,25.199999,285.0,181.0,104.0,555.7912,284.99997,459.07993,259.35275,164.71175,94.641,555.7912,259.35272,417.76715
56,-115,-105,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-114,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-29 12:23:00.651000+00:00,12,0.7299999595,51.2071304321,4.4192614555,2018-01-29T12:23,2018-01-29 12:23:00+00:00,10.3955,78.92361,6.8954997,5.29368,0.1,0.1,0.0,0.0,51.0,1026.3,1025.682,86.7,73.0,4.0,62.0,0.08059307,0.2661965,29.548521,46.13762,247.80966,249.44386,48.96,112.0,27.0,85.0,75.999825,112.0,500.9434,111.2051,26.808372,84.39673,75.999825,111.2051,497.388
57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-108,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-112,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-24 18:36:23.165000+00:00,10,0.8700000048,51.2192344666,4.4044632912,2018-01-24T18:36,2018-01-24 18:36:00+00:00,12.4955,67.751945,6.6955,6.7195225,0.0,0.0,0.0,0.0,3.0,1008.6,1007.997,100.0,100.0,45.0,68.0,0.079592586,0.46795017,33.847656,52.78759,209.29126,210.76265,63.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-83,-108,-111,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2018-01-08 10:46:45.653000+00:00,11,0.7599999905,51.2307281494,4.4311981201,2018-01-08T10:46,2018-01-08 10:46:00+00:00,3.2455,79.24824,-0.004499998,-1.9235187,0.0,0.0,0.0,0.0,0.0,1023.5,1022.8675,18.0,20.0,0.0,0.0,0.050695714,0.16047126,20.870687,33.041645,75.004875,78.6901,41.039997,116.0,63.0,53.0,266.37613,116.0,334.5326,129.18192,70.15914,59.022774,266.37613,129.18192,372.5479
